millis,unixtime,datetime,RTC_DS1307,Feeder A,Liters Drank
701, 1507487008, 2017/10/8 18:23:28,A
millis,Sensor
34138087, 5
34138139, -5
34138159, 5
34138170, -5
34138265, 5
34138341, -5
34138346, 5
34138348, -5
34138349, 5
34138350, -5
34140369, 2
34140391, -2
34140404, 2
34140427, -2
34140456, 2
34140500, -2
34140503, 2
34140559, -2
34140572, 2
34140596, -2
34140639, 2
34140693, -2
34140735, 2
34140839, -2
34140843, 2
34140844, -2
34140847, 2
34140848, -2
34140849, 2
34140851, -2
34140853, 2
34140855, -2
34140876, 2
34140935, -2
34140966, 2
34140998, -2
34141017, 2
34141051, -2
34141063, 2
34141128, -2
34141131, 2
34141147, -2
34141150, 2
34141929, -2
34150801, 3
34150832, -3
34150972, 3
34151000, -3
34151154, 3
34151183, -3
34151255, 3
34151265, -3
34151266, 3
34151268, -3
34155136, 5
34155140, -5
34155146, 5
34155160, -5
34155326, 5
34155334, -5
34161993, 3
34162020, -3
34168705, 5
34168731, -5
34168872, 5
34168880, -5
34168887, 5
34168901, -5
34169041, 5
34169081, -5
34169120, 5
34169124, -5
34172588, 3
34172616, -3
34172685, 3
34172695, -3
34172699, 3
34172702, -3
34172704, 3
34172707, -3
34182182, 5
34182183, -5
34182238, 5
34182257, -5
34182366, 5
34182378, -5
34182760, 5
34182772, -5
34184685, 3
34184693, -3
34184699, 3
34184707, -3
34184850, 3
34184876, -3
34192983, 2
34193302, -2
34193404, 2
34193424, -2
34193426, 2
34193427, -2
34193459, 2
34193570, -2
34193582, 2
34193589, -2
34204393, 3
34204420, -3
34204565, 3
34204604, -3
34204753, 3
34204800, -3
34204832, 3
34204853, -3
34204859, 3
34204865, -3
34208644, 5
34208651, -5
34208667, 5
34208673, -5
34208779, 5
34208784, -5
34208790, 5
34208849, -5
34219729, 4
34219732, -4
34219912, 4
34219929, -4
34220085, 4
34220087, -4
34220092, 4
34220124, -4
34227651, 3
34227679, -3
34227752, 3
34227771, -3
34227772, 3
34227775, -3
34231697, 5
34231730, -5
34231836, 5
34231841, -5
34231873, 5
34231888, -5
34231924, 5
34231932, -5
34233997, 5
34234034, -5
34234164, 5
34234168, -5
34234190, 5
34234259, -5
34234353, 5
34234393, -5
34234432, 5
34234447, -5
34234450, 5
34234452, -5
34234454, 5
34234455, -5
34234456, 5
34234458, -5
34244903, 4
34244918, -4
34244922, 4
34244939, -4
34245093, 4
34245137, -4
34245291, 4
34245376, -4
34245477, 4
34245479, -4
34245483, 4
34245519, -4
34245602, 4
34245621, -4
34258350, 5
34258384, -5
34258516, 5
34258519, -5
34258539, 5
34258599, -5
34258611, 5
34258635, -5
34269350, 3
34269380, -3
34269521, 3
34269552, -3
34269705, 3
34269710, -3
34269711, 3
34269717, -3
34269718, 3
34269720, -3
34269721, 3
34269728, -3
34269800, 3
34269813, -3
34286816, 5
34286846, -5
34286854, 5
34286962, -5
34287054, 5
34287067, -5
34287208, 5
34287210, -5
34287234, 5
34287313, -5
34287319, 5
34287322, -5
34287324, 5
34287326, -5
34299749, 3
34299778, -3
34299926, 3
34300004, -3
34328996, 3
34329019, -3
34329021, 3
34329084, -3
34329183, 3
34329275, -3
34341252, 3
34341286, -3
34341432, 3
34341531, -3
34341536, 3
34341538, -3
34374539, 5
34374574, -5
34414264, 2
34414283, -2
34414323, 2
34414343, -2
34414347, 2
34414365, -2
34414399, 2
34414414, -2
34414458, 2
34414476, -2
34414484, 2
34414536, -2
34414538, 2
34414599, -2
34414600, 2
34414621, -2
34636136, 5
34636149, -5
34636177, 5
34636186, -5
34703033, 2
34703147, -2
34703196, 2
34703205, -2
34703272, 2
34703277, -2
34941592, 5
34941642, -5
34941658, 5
34941663, -5
34944132, 6
34944137, -6
34944416, 6
34944474, -6
34944494, 6
34944501, -6
34954960, 2
34954964, -2
34954974, 2
34954981, -2
34954996, 2
34955079, -2
34955085, 2
34955127, -2
34955160, 2
34955323, -2
34955344, 2
34955347, -2
34955350, 2
34955469, -2
34955537, 2
34956274, -2
34959176, 2
34959183, -2
34959195, 2
34959237, -2
34959251, 2
34959266, -2
34959292, 2
34959305, -2
34959332, 2
34959353, -2
34959368, 2
34959506, -2
34959508, 2
34959520, -2
34959551, 2
34959562, -2
34959602, 2
34959649, -2
34959681, 2
34959692, -2
34959736, 2
34959778, -2
34966631, 5
34966632, -5
34966633, 5
34966658, -5
34968429, 2
34968437, -2
34968491, 2
34968499, -2
34968535, 2
34968557, -2
34968583, 2
34968617, -2
34968627, 2
34968640, -2
34968671, 2
34968684, -2
34968716, 2
34968751, -2
34968755, 2
34968766, -2
34968767, 2
34968769, -2
34968771, 2
34968772, -2
34968773, 2
34968774, -2
34977318, 2
34977402, -2
34977431, 2
34977434, -2
34977436, 2
34977437, -2
34977492, 2
34977515, -2
34977523, 2
34977530, -2
34977586, 2
34977746, -2
34988262, 4
34988293, -4
34988446, 4
34988480, -4
35007864, 6
35007872, -6
35007906, 6
35007915, -6
35062761, 3
35062782, -3
35062897, 3
35062920, -3
35079824, 2
35079852, -2
35079859, 2
35079901, -2
35079908, 2
35079921, -2
35079963, 2
35080034, -2
35080035, 2
35080036, -2
35080147, 2
35080148, -2
35080178, 2
35080189, -2
35080215, 2
35080274, -2
35639483, 2
35639507, -2
35666962, 2
35666967, -2
35667088, 2
35667101, -2
35667175, 2
35667222, -2
35667664, 2
35685793, -2
35685814, 2
35689128, -2
35696161, 4
35696221, -4
35709934, 2
35709954, -2
35709961, 2
35710021, -2
35717556, 2
35717585, -2
35717702, 2
35717712, -2
35717724, 2
35717726, -2
35717728, 2
35717736, -2
35717742, 2
35717747, -2
35717800, 2
35717856, -2
35717857, 2
35719235, -2
35725113, 2
35725121, -2
35725137, 2
35725368, -2
35725390, 2
35726705, -2
35737684, 2
35737725, -2
35737728, 2
35737729, -2
35737730, 2
35737775, -2
35737776, 2
35738074, -2
35750181, 2
35750191, -2
35750234, 2
35750245, -2
35757759, 2
35757880, -2
35757899, 2
35757906, -2
35757907, 2
35758798, -2
35784877, 2
35784919, -2
35784921, 2
35784922, -2
35784923, 2
35784925, -2
35784973, 2
35785025, -2
35785100, 2
35785167, -2
35785169, 2
35785176, -2
35785179, 2
35785218, -2
35785224, 2
35785314, -2
35785315, 2
35785316, -2
35785317, 2
35785318, -2
35786055, 2
35787192, -2
35798042, 2
35798303, -2
35798304, 2
35798433, -2
35799327, 2
35800305, -2
35810273, 2
35810290, -2
35810297, 2
35810306, -2
35810308, 2
35810309, -2
35810310, 2
35810339, -2
35810341, 2
35810405, -2
35810409, 2
35810483, -2
35810541, 2
35810567, -2
35828432, 2
35828441, -2
35828507, 2
35828509, -2
35828622, 2
35828659, -2
35845658, 2
35845673, -2
35845699, 2
35845943, -2
35858763, 2
35858780, -2
35858834, 2
35858849, -2
35858859, 2
35858926, -2
35858998, 2
35859089, -2
35859133, 2
35859178, -2
35859189, 2
35859192, -2
35859197, 2
35859198, -2
35859213, 2
35859214, -2
36086681, 5
36086701, -5
36086707, 5
36086784, -5
36123682, 5
36123787, -5
36123841, 5
36123951, -5
36124013, 5
36124116, -5
36147162, 5
36147165, -5
36147178, 5
36147286, -5
36147293, 5
36147300, -5
36147357, 5
36147442, -5
36147634, 5
36147641, -5
36147740, 5
36147779, -5
36163412, 5
36163495, -5
36163581, 5
36163659, -5
36163753, 5
36163841, -5
36163845, 5
36163869, -5
36174932, 5
36175029, -5
36175098, 5
36175111, -5
36175184, 5
36175185, -5
36175250, 5
36175313, -5
36175412, 5
36175498, -5
36187410, 5
36187455, -5
36187472, 5
36187509, -5
36187621, 5
36187719, -5
36187720, 5
36187723, -5
36187781, 5
36187887, -5
36187888, 5
36187891, -5
36227376, 5
36227380, -5
36227435, 5
36227450, -5
36227454, 5
36227510, -5
36227533, 5
36227539, -5
36227619, 5
36227718, -5
36227779, 5
36227891, -5
36253848, 5
36253852, -5
36253910, 5
36254003, -5
36254094, 5
36254177, -5
36254284, 5
36254359, -5
36270533, 5
36270544, -5
36270554, 5
36270599, -5
36270724, 5
36270782, -5
36282262, 5
36282264, -5
36282276, 5
36282335, -5
36282446, 5
36282508, -5
36282527, 5
36282536, -5
36282616, 5
36282648, -5
36303760, 5
36303764, -5
36304198, 5
36304240, -5
36315674, 3
36315685, -3
36315737, 3
36315739, -3
36315795, 3
36315834, -3
36315841, 3
36315892, -3
36316002, 3
36316094, -3
36316191, 3
36316306, -3
36316309, 3
36316311, -3
36316312, 3
36316313, -3
36334291, 3
36334303, -3
36334312, 3
36334349, -3
36334514, 3
36334517, -3
36334562, 3
36334568, -3
36334654, 3
36334674, -3
36334856, 3
36334900, -3
36335077, 3
36335107, -3
36335173, 3
36335206, -3
36345840, 5
36345885, -5
36346067, 5
36346153, -5
36357810, 3
36357864, -3
36357980, 3
36358011, -3
36358103, 3
36358109, -3
36358173, 3
36358206, -3
36358272, 3
36358299, -3
36358308, 3
36358310, -3
36374344, 5
36374347, -5
36374446, 5
36374466, -5
36374676, 5
36374749, -5
36374852, 5
36374967, -5
36375038, 5
36375065, -5
36375071, 5
36375095, -5
36375115, 5
36375120, -5
36375132, 5
36375133, -5
36391198, 5
36391202, -5
36391274, 5
36391294, -5
36391309, 5
36391345, -5
36391467, 5
36391525, -5
36391664, 5
36391714, -5
36407762, 5
36407781, -5
36407794, 5
36407895, -5
36408356, 5
36408377, -5
36421958, 5
36422050, -5
36422145, 5
36422233, -5
36422365, 5
36422414, -5
36422586, 5
36422611, -5
36444363, 5
36444404, -5
36444462, 5
36444480, -5
36444548, 5
36444627, -5
36444638, 5
36444651, -5
36444728, 5
36444733, -5
36444746, 5
36444810, -5
36444812, 5
36444835, -5
36461841, 5
36461853, -5
36462004, 5
36462128, -5
36462364, 5
36462419, -5
36462560, 5
36462613, -5
43762509, 6
43762515, -6
43762620, 6
43762637, -6
43762716, 6
43762731, -6
43762756, 6
43762767, -6
43762861, 6
43762876, -6
43763027, 6
43763030, -6
43763064, 6
43763070, -6
43763078, 6
43763087, -6
43772284, 5
43772394, -5
43772456, 5
43772470, -5
44347977, 2
44347981, -2
